,player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards,WIN,T_CARDS,best_hand
29118,poorboy,1002845817,2345,-70,7s7c,77,4d9cQs9sJh,False,7S 7C 4D 9C QS 9S JH,"('two-pair', ['9', '7', 'Q'])"
29119,poorboy,1002845847,2275,-20,9sKs,9K,Ad2c8sJcJs,False,9S KS AD 2C 8S JC JS,"('one-pair', ['J', 'A', 'K', '9'])"
29120,poorboy,1002845887,2260,70,KdTh,KT,5c6hQd4dTc,True,KD TH 5C 6H QD 4D TC,"('one-pair', ['T', 'K', 'Q', '6'])"
29121,poorboy,1002845920,2330,45,9hQh,9Q,Jd9s6d3hAh,True,9H QH JD 9S 6D 3H AH,"('one-pair', ['9', 'A', 'Q', 'J'])"
29122,poorboy,1002846115,2255,-60,Tc9s,T9,9h2dQc4d5d,False,TC 9S 9H 2D QC 4D 5D,"('one-pair', ['9', 'Q', 'T', '5'])"
29123,poorboy,1002846195,2175,-90,6c7h,67,4d7d6hTdQc,False,6C 7H 4D 7D 6H TD QC,"('two-pair', ['7', '6', 'Q'])"
29124,poorboy,1002931496,2010,5,9s5h,95,5cKd8cAhKc,True,9S 5H 5C KD 8C AH KC,"('two-pair', ['K', '5', 'A'])"
29125,poorboy,1002931516,2015,160,QhQs,QQ,7hQcJdJcKc,True,QH QS 7H QC JD JC KC,"('three-of-a-kind', 'Q')"
29126,poorboy,1002955979,2135,-10,3sJc,3J,9hAh7h8h3c,False,3S JC 9H AH 7H 8H 3C,"('one-pair', ['3', 'A', 'J', '9'])"
29127,poorboy,1002956247,2245,-40,Qs8c,Q8,QhAsJdTcTs,False,QS 8C QH AS JD TC TS,"('two-pair', ['Q', 'T', 'A'])"
29128,poorboy,1002956274,2205,80,Qh2h,Q2,Kh5s9h6h3c,True,QH 2H KH 5S 9H 6H 3C,"('flush', ['K', 'Q', '9', '6', '2'])"
29129,poorboy,1002956307,2285,-150,6dKd,6K,Kc3d9d4h5s,False,6D KD KC 3D 9D 4H 5S,"('one-pair', ['K', '9', '6', '5'])"
29130,Pepper,1002241844,1108,50,9c9s,99,2c2sTs8hTh,True,9C 9S 2C 2S TS 8H TH,"('two-pair', ['T', '9', '8'])"
29131,Pepper,1002242142,1133,-60,KsJd,KJ,6hQsKh3c8h,False,KS JD 6H QS KH 3C 8H,"('one-pair', ['K', 'Q', 'J', '8'])"
29132,Pepper,1002242211,1073,-100,TcKh,TK,3d8h3cTdJs,False,TC KH 3D 8H 3C TD JS,"('two-pair', ['T', '3', 'K'])"
29133,RIDDIK,1002144092,1070,-80,8h7s,87,6hAhJh3d9s,False,8H 7S 6H AH JH 3D 9S,"('high_card', 'J')"
29134,RIDDIK,1002144594,1105,63,9sTh,9T,JcAc8hQdKs,True,9S TH JC AC 8H QD KS,"('straight', 'A')"
29135,RIDDIK,1002144729,1168,50,AsQh,AQ,QsTs6sKs5c,True,AS QH QS TS 6S KS 5C,"('flush', ['A', 'K', 'Q', 'T', '6'])"
29136,RIDDIK,1002145258,1188,45,3hAc,3A,9h5c2dAh6d,True,3H AC 9H 5C 2D AH 6D,"('one-pair', ['A', '9', '6', '5'])"
29137,RIDDIK,1002145358,1233,-60,8h7h,87,Ks4h3h4sKh,False,8H 7H KS 4H 3H 4S KH,"('flush', ['K', '8', '7', '4', '3'])"
29138,RIDDIK,1002145395,1173,80,KsJh,KJ,AhQd9dQhJs,True,KS JH AH QD 9D QH JS,"('two-pair', ['Q', 'J', 'A'])"
29139,RIDDIK,1002145583,1243,-80,QsAc,QA,Qc4h8cTsAs,False,QS AC QC 4H 8C TS AS,"('two-pair', ['A', 'Q', 'T'])"
29140,JohnsGirl,1001911158,984,-50,9hKc,9K,7d8dTh4hQd,False,9H KC 7D 8D TH 4H QD,"('high_card', 'Q')"
29141,JohnsGirl,1001917391,1109,-40,4hAh,4A,TdTh3c9h6s,False,4H AH TD TH 3C 9H 6S,"('one-pair', ['T', 'A', '9', '6'])"
29142,JohnsGirl,1001917458,1069,90,JsKc,JK,7sQcKs3sKd,True,JS KC 7S QC KS 3S KD,"('three-of-a-kind', 'K')"
29143,JohnsGirl,1001917507,1174,15,7h6d,76,7cAhJcKs9d,True,7H 6D 7C AH JC KS 9D,"('one-pair', ['7', 'A', 'K', 'J'])"
29144,JohnsGirl,1001917541,1184,55,8cAc,8A,5h7dAd3c9c,True,8C AC 5H 7D AD 3C 9C,"('one-pair', ['A', '9', '8', '7'])"
29145,JohnsGirl,1001917602,1239,15,Kd8d,K8,2hAd5c7dKh,True,KD 8D 2H AD 5C 7D KH,"('one-pair', ['K', 'A', '8', '7'])"
29146,JohnsGirl,1001917882,1214,-60,Qh6d,Q6,ThKd9sQd8s,False,QH 6D TH KD 9S QD 8S,"('one-pair', ['Q', 'K', 'T', '9'])"
29147,JohnsGirl,1001917995,1144,3,7hKd,7K,Kc6sAh5s6h,True,7H KD KC 6S AH 5S 6H,"('two-pair', ['K', '6', 'A'])"
29148,JohnsGirl,1001918041,1177,40,Js8d,J8,4d6sJcAc2h,True,JS 8D 4D 6S JC AC 2H,"('one-pair', ['J', 'A', '8', '6'])"
29149,JohnsGirl,1001918072,1197,-70,4c4h,44,5hAc9h7s3d,False,4C 4H 5H AC 9H 7S 3D,"('one-pair', ['4', 'A', '9', '7'])"
29150,JohnsGirl,1001918097,1157,20,Qc9s,Q9,5s3h2d6sQd,True,QC 9S 5S 3H 2D 6S QD,"('one-pair', ['Q', '9', '6', '5'])"
29151,JohnsGirl,1001918129,1197,20,2dJd,2J,5hQc4sJsAd,True,2D JD 5H QC 4S JS AD,"('one-pair', ['J', 'A', 'Q', '5'])"
29152,JohnsGirl,1001918186,1202,-30,3d5h,35,4dKd2h8dTs,False,3D 5H 4D KD 2H 8D TS,"('high_card', 'T')"
29153,JohnsGirl,1001918204,1172,10,5s9c,59,Tc5d3s8h8s,True,5S 9C TC 5D 3S 8H 8S,"('two-pair', ['8', '5', 'T'])"
29154,JohnsGirl,1001918222,1182,15,Kd2h,K2,Js7c6h7d2d,True,KD 2H JS 7C 6H 7D 2D,"('two-pair', ['7', '2', 'K'])"
29155,JohnsGirl,1001918243,1197,-50,Kc8c,K8,JcTd8h9c9h,False,KC 8C JC TD 8H 9C 9H,"('two-pair', ['9', '8', 'K'])"
29156,JohnsGirl,1001918281,1157,20,QhTs,QT,8sKc8dAhTd,True,QH TS 8S KC 8D AH TD,"('two-pair', ['T', '8', 'A'])"
29157,JohnsGirl,1001918338,1132,-10,6s7s,67,9dAd2sThKd,False,6S 7S 9D AD 2S TH KD,"('high_card', 'K')"
29158,JohnsGirl,1001918351,1122,5,7cJd,7J,8h8cKhQc4h,True,7C JD 8H 8C KH QC 4H,"('one-pair', ['8', 'K', 'Q', 'J'])"
29159,JohnsGirl,1001918378,1102,30,8cQs,8Q,QhAc2h7h9c,True,8C QS QH AC 2H 7H 9C,"('one-pair', ['Q', 'A', '9', '8'])"
29160,JohnsGirl,1001918419,1112,70,8h6h,86,3d4c6sQd4s,True,8H 6H 3D 4C 6S QD 4S,"('two-pair', ['6', '4', 'Q'])"
29161,JohnsGirl,1001918488,1132,-10,4h6h,46,ThQd5s8cQc,False,4H 6H TH QD 5S 8C QC,"('one-pair', ['Q', 'T', '8', '6'])"
29162,JohnsGirl,1001918528,1117,75,TcTd,TT,2c9h7d2sAs,True,TC TD 2C 9H 7D 2S AS,"('two-pair', ['T', '2', 'A'])"
29163,JohnsGirl,1001918619,1127,-70,Ks8d,K8,JsKc5dAdAc,False,KS 8D JS KC 5D AD AC,"('two-pair', ['A', 'K', 'J'])"
29164,JohnsGirl,1001918637,1057,-100,JhTd,JT,Tc5h8c2s2d,False,JH TD TC 5H 8C 2S 2D,"('two-pair', ['T', '2', 'J'])"
29165,JohnsGirl,1001918711,967,120,3c6c,36,Jc9cAcAh5s,True,3C 6C JC 9C AC AH 5S,"('flush', ['A', 'J', '9', '6', '3'])"
29166,JohnsGirl,1001918867,962,70,6h7c,67,6cKdKs5h9h,True,6H 7C 6C KD KS 5H 9H,"('two-pair', ['K', '6', '9'])"
29167,JohnsGirl,1001918893,1032,-30,6h9s,69,Jh4d4c5s5d,False,6H 9S JH 4D 4C 5S 5D,"('two-pair', ['5', '4', 'J'])"
29168,JohnsGirl,1001918918,1002,15,6hKh,6K,TcAs5hAd9c,True,6H KH TC AS 5H AD 9C,"('one-pair', ['A', 'K', 'T', '9'])"
29169,JohnsGirl,1001918967,987,15,4c2h,42,Kh2sTh9sQc,True,4C 2H KH 2S TH 9S QC,"('one-pair', ['2', 'K', 'Q', 'T'])"
29170,JohnsGirl,1001919001,1052,-20,4c6d,46,9d2sKs5d7d,False,4C 6D 9D 2S KS 5D 7D,"('high_card', 'K')"
29171,JohnsGirl,1001919014,1032,120,2d4d,24,3dQd4hKs7d,True,2D 4D 3D QD 4H KS 7D,"('flush', ['Q', '7', '4', '3', '2'])"
29172,JohnsGirl,1001919076,1132,15,QhJc,QJ,5s7s2c3h3s,True,QH JC 5S 7S 2C 3H 3S,"('one-pair', ['3', 'Q', 'J', '7'])"
29173,JohnsGirl,1001919140,1112,-50,Ac9c,A9,3d3cAs9dQc,False,AC 9C 3D 3C AS 9D QC,"('two-pair', ['A', '9', 'Q'])"
29174,JohnsGirl,1001919208,1047,-50,2c4c,24,7cKh6c4s9d,False,2C 4C 7C KH 6C 4S 9D,"('one-pair', ['4', 'K', '9', '7'])"
29175,JohnsGirl,1001919242,977,-110,5d5c,55,2d9s4hTc6h,False,5D 5C 2D 9S 4H TC 6H,"('one-pair', ['5', 'T', '9', '6'])"
29176,JohnsGirl,1002150697,907,-100,KsKd,KK,5h3cQh5dQc,False,KS KD 5H 3C QH 5D QC,"('two-pair', ['K', '5', 'Q'])"
29177,JohnsGirl,1003043583,757,90,8sAc,8A,JsAh3h7dQd,True,8S AC JS AH 3H 7D QD,"('one-pair', ['A', 'Q', 'J', '8'])"
29178,JohnsGirl,1003043652,827,150,Td4d,T4,Tc7d3s4cJs,True,TD 4D TC 7D 3S 4C JS,"('two-pair', ['T', '4', 'J'])"
29179,JohnsGirl,1003043820,977,-100,JdJh,JJ,Ts3s6d5d8c,False,JD JH TS 3S 6D 5D 8C,"('one-pair', ['J', 'T', '8', '6'])"
29180,JohnsGirl,1003044067,862,60,6d5s,65,6cKdQcKh6s,True,6D 5S 6C KD QC KH 6S,"('three-of-a-kind', '6')"
29181,JohnsGirl,1003044419,922,335,AcAd,AA,3c6dQd6s4s,True,AC AD 3C 6D QD 6S 4S,"('two-pair', ['A', '6', 'Q'])"
29182,JohnsGirl,1003045419,1117,120,QcTc,QT,AhAsJdJhKs,True,QC TC AH AS JD JH KS,"('straight', 'A')"
29183,JohnsGirl,1003045643,1237,45,8s8d,88,Qs4d9d4h9c,True,8S 8D QS 4D 9D 4H 9C,"('two-pair', ['9', '8', 'Q'])"
29184,JohnsGirl,1003045718,1232,-50,7dQd,7Q,Jd5cQh2s8s,False,7D QD JD 5C QH 2S 8S,"('one-pair', ['Q', 'J', '8', '7'])"
29185,JohnsGirl,1003046336,1107,60,3hKd,3K,4hKc8s9sJs,True,3H KD 4H KC 8S 9S JS,"('one-pair', ['K', 'J', '9', '8'])"
29186,JohnsGirl,1003046417,1162,-20,8s7s,87,4s3dTd6h3h,False,8S 7S 4S 3D TD 6H 3H,"('one-pair', ['3', 'T', '8', '7'])"
29187,JohnsGirl,1003046432,1142,125,Kd8d,K8,4h2cKh8cAh,True,KD 8D 4H 2C KH 8C AH,"('two-pair', ['K', '8', 'A'])"
29188,JohnsGirl,1003046496,1242,50,8c7d,87,4d8hQd3sTd,True,8C 7D 4D 8H QD 3S TD,"('one-pair', ['8', 'Q', 'T', '7'])"
29189,JohnsGirl,1003046522,1292,130,Jc8d,J8,3h2s8c3c4s,True,JC 8D 3H 2S 8C 3C 4S,"('two-pair', ['8', '3', 'J'])"
29190,JohnsGirl,1003046588,1422,-20,7h6h,76,Ah8d9hQc2d,False,7H 6H AH 8D 9H QC 2D,"('high_card', 'Q')"
29191,JohnsGirl,1003046634,1382,-50,Ah4d,A4,9h2h3dJhQs,False,AH 4D 9H 2H 3D JH QS,"('high_card', 'Q')"
29192,JohnsGirl,1003046770,1302,55,Jh9s,J9,KcKh5c3d8c,True,JH 9S KC KH 5C 3D 8C,"('one-pair', ['K', 'J', '9', '8'])"
29193,JohnsGirl,1003047110,1282,-10,4cJs,4J,QsKcAd9c6s,False,4C JS QS KC AD 9C 6S,"('high_card', 'A')"
29194,JohnsGirl,1003047563,1162,110,9s7c,97,7h8h7dKs2h,True,9S 7C 7H 8H 7D KS 2H,"('three-of-a-kind', '7')"
29195,JohnsGirl,1003047659,1262,20,5d6d,56,7cJcKs6c7h,True,5D 6D 7C JC KS 6C 7H,"('two-pair', ['7', '6', 'K'])"
29196,JohnsGirl,1003047786,1237,50,7cKh,7K,QhJh9cAdAs,True,7C KH QH JH 9C AD AS,"('one-pair', ['A', 'K', 'Q', 'J'])"
29197,JohnsGirl,1003047860,1372,100,5s5c,55,4s3c7s5d7c,True,5S 5C 4S 3C 7S 5D 7C,"('three-of-a-kind', '5')"
29198,JohnsGirl,1003048060,1457,-10,5sAd,5A,Js3d9hJc4s,False,5S AD JS 3D 9H JC 4S,"('one-pair', ['J', 'A', '9', '5'])"
29199,JohnsGirl,1003048111,1447,-40,7c7h,77,As2s2d5c3d,False,7C 7H AS 2S 2D 5C 3D,"('two-pair', ['7', '2', 'A'])"
29200,JohnsGirl,1003048156,1407,-30,8dKh,8K,TdKdAd9s2s,False,8D KH TD KD AD 9S 2S,"('one-pair', ['K', 'A', 'T', '9'])"
29201,JohnsGirl,1003048538,1167,-70,JdAd,JA,QdThTd7sJs,False,JD AD QD TH TD 7S JS,"('two-pair', ['J', 'T', 'A'])"
29202,JohnsGirl,1003048958,1017,-50,AdAs,AA,6s5d4dJd2h,False,AD AS 6S 5D 4D JD 2H,"('one-pair', ['A', 'J', '6', '5'])"
29203,JohnsGirl,1003049155,942,115,Qc8s,Q8,Qh5h5s9hKd,True,QC 8S QH 5H 5S 9H KD,"('two-pair', ['Q', '5', 'K'])"
29204,JohnsGirl,1003049291,1017,-50,AdTc,AT,Js9cTdKs4s,False,AD TC JS 9C TD KS 4S,"('one-pair', ['T', 'A', 'K', 'J'])"
29205,JohnsGirl,1003049411,967,-10,4sJc,4J,8c6h9c8sAh,False,4S JC 8C 6H 9C 8S AH,"('one-pair', ['8', 'A', 'J', '9'])"
29206,JohnsGirl,1003049427,957,100,Ah9c,A9,AsJh9d3c8h,True,AH 9C AS JH 9D 3C 8H,"('two-pair', ['A', '9', 'J'])"
29207,JohnsGirl,1003049550,1027,35,9cJd,9J,4cKc2cAsAc,True,9C JD 4C KC 2C AS AC,"('flush', ['A', 'K', '9', '4', '2'])"
29208,JohnsGirl,1003049713,987,-20,TcJd,TJ,QcTsAc8sQd,False,TC JD QC TS AC 8S QD,"('two-pair', ['Q', 'T', 'A'])"
29209,JohnsGirl,1003049751,967,-30,7sTs,7T,3sKs9dKc2h,False,7S TS 3S KS 9D KC 2H,"('one-pair', ['K', 'T', '9', '7'])"
29210,JohnsGirl,1003049865,932,155,8h8c,88,5hJhJdTc8d,True,8H 8C 5H JH JD TC 8D,"('three-of-a-kind', '8')"
29211,JohnsGirl,1003049926,1067,50,QcJs,QJ,Qh8c3h7s9s,True,QC JS QH 8C 3H 7S 9S,"('one-pair', ['Q', 'J', '9', '8'])"
29212,JohnsGirl,1003049960,1107,140,QhAs,QA,7hKc9cQc7d,True,QH AS 7H KC 9C QC 7D,"('two-pair', ['Q', '7', 'A'])"
29213,JohnsGirl,1003050229,1197,13,TsJs,TJ,KcAh3cQh9c,True,TS JS KC AH 3C QH 9C,"('straight', 'A')"
29214,JohnsGirl,1003050300,1185,-20,5cAs,5A,7dKdJs7cTc,False,5C AS 7D KD JS 7C TC,"('one-pair', ['7', 'A', 'K', 'J'])"
29215,JohnsGirl,1003050381,1130,40,5d6h,56,9d6sKsQc4c,True,5D 6H 9D 6S KS QC 4C,"('one-pair', ['6', 'K', 'Q', '9'])"
29216,JohnsGirl,1003050475,1170,-40,QsJs,QJ,7h5dTs4s5c,False,QS JS 7H 5D TS 4S 5C,"('one-pair', ['5', 'Q', 'J', 'T'])"
29217,JohnsGirl,1003050501,1130,-80,Qh9s,Q9,KdJs7sQsAd,False,QH 9S KD JS 7S QS AD,"('one-pair', ['Q', 'A', 'K', 'J'])"
29218,JohnsGirl,1003074613,935,-50,2s8c,28,4hJd2cJs9c,False,2S 8C 4H JD 2C JS 9C,"('two-pair', ['J', '2', '9'])"
29219,JohnsGirl,1003074649,915,140,JcTs,JT,JsAd9dJh8h,True,JC TS JS AD 9D JH 8H,"('three-of-a-kind', 'J')"
29220,JohnsGirl,1003074719,995,-80,QhJd,QJ,Qd6s9s5cTc,False,QH JD QD 6S 9S 5C TC,"('one-pair', ['Q', 'J', 'T', '9'])"
29221,JohnsGirl,1003074768,905,50,3s3c,33,4s7dQc6cQd,True,3S 3C 4S 7D QC 6C QD,"('two-pair', ['Q', '3', '7'])"
29222,JohnsGirl,1003074788,955,75,KcKs,KK,4c7cTd7hAh,True,KC KS 4C 7C TD 7H AH,"('two-pair', ['K', '7', 'A'])"
29223,JohnsGirl,1003075326,920,20,9c7d,97,Ad5cTd2hQc,True,9C 7D AD 5C TD 2H QC,"('high_card', 'Q')"
29224,JohnsGirl,1003075353,940,45,AcKs,AK,ThQs6d5sQc,True,AC KS TH QS 6D 5S QC,"('one-pair', ['Q', 'A', 'K', 'T'])"
29225,JohnsGirl,1003075409,975,-100,AcJs,AJ,Ah4c9sTh6s,False,AC JS AH 4C 9S TH 6S,"('one-pair', ['A', 'J', 'T', '9'])"
29226,JohnsGirl,1003075642,920,30,Ad4c,A4,Qd6c3s5sQh,True,AD 4C QD 6C 3S 5S QH,"('one-pair', ['Q', 'A', '6', '5'])"
29227,JohnsGirl,1003075855,935,-50,7dJh,7J,8sJdTd3dKs,False,7D JH 8S JD TD 3D KS,"('one-pair', ['J', 'K', 'T', '8'])"
29228,JohnsGirl,1003075947,870,-30,9sKc,9K,JcQd5dAd7d,False,9S KC JC QD 5D AD 7D,"('high_card', 'A')"
29229,JohnsGirl,1003076075,835,80,Td7d,T7,4d3c8d6h7h,True,TD 7D 4D 3C 8D 6H 7H,"('one-pair', ['7', 'T', '8', '6'])"
29230,JohnsGirl,1003076110,915,55,4d8c,48,KcTs4c2h8h,True,4D 8C KC TS 4C 2H 8H,"('two-pair', ['8', '4', 'K'])"
29231,JohnsGirl,1003076137,970,-10,6d3s,63,JhKsJdKc7c,False,6D 3S JH KS JD KC 7C,"('two-pair', ['K', 'J', '7'])"
29232,JohnsGirl,1003076234,965,80,8cKc,8K,Kd4d9hTc5s,True,8C KC KD 4D 9H TC 5S,"('one-pair', ['K', 'T', '9', '8'])"
29233,JohnsGirl,1003076344,1075,30,7sKs,7K,3d9sTh7d9h,True,7S KS 3D 9S TH 7D 9H,"('two-pair', ['9', '7', 'K'])"
29234,JohnsGirl,1003076379,1105,-30,TdQd,TQ,8cKh6sTc9h,False,TD QD 8C KH 6S TC 9H,"('one-pair', ['T', 'K', 'Q', '9'])"
29235,JohnsGirl,1003076406,1075,30,8dAc,8A,KsAhKhJd8s,True,8D AC KS AH KH JD 8S,"('two-pair', ['A', 'K', 'J'])"
29236,JohnsGirl,1003076460,1095,45,Jd8c,J8,7c6cJc3d7s,True,JD 8C 7C 6C JC 3D 7S,"('two-pair', ['J', '7', '8'])"
29237,JohnsGirl,1003076599,1130,0,Ks5s,K5,8s3dTcTd7d,False,KS 5S 8S 3D TC TD 7D,"('one-pair', ['T', 'K', '8', '7'])"
29238,JohnsGirl,1003076769,1250,120,Ah5s,A5,QsJh4h3d2c,True,AH 5S QS JH 4H 3D 2C,"('high_card', '4')"
29239,JohnsGirl,1003076807,1370,30,JcAh,JA,Kh2sQhJh3d,True,JC AH KH 2S QH JH 3D,"('one-pair', ['J', 'A', 'K', 'Q'])"
29240,JohnsGirl,1003076858,1405,-10,4c8d,48,Jd3h9s9dQs,False,4C 8D JD 3H 9S 9D QS,"('one-pair', ['9', 'Q', 'J', '8'])"
29241,JohnsGirl,1003076930,1295,50,4cKc,4K,2s6dKsTsAc,True,4C KC 2S 6D KS TS AC,"('one-pair', ['K', 'A', 'T', '6'])"
29242,JohnsGirl,1003076956,1345,-40,7d4d,74,4c5h3hTs7c,False,7D 4D 4C 5H 3H TS 7C,"('two-pair', ['7', '4', 'T'])"
29243,JohnsGirl,1003076985,1305,-20,Ad5d,A5,KdTs9s2c6h,False,AD 5D KD TS 9S 2C 6H,"('high_card', '9')"
29244,JohnsGirl,1003077029,1310,0,AsTs,AT,9d3hJhKcTh,False,AS TS 9D 3H JH KC TH,"('one-pair', ['T', 'A', 'K', 'J'])"
29245,JohnsGirl,1003077050,1310,50,Ks8c,K8,8hKd5cTc5h,True,KS 8C 8H KD 5C TC 5H,"('two-pair', ['K', '8', 'T'])"
29246,JohnsGirl,1003077074,1365,20,3s4s,34,4cKcJsAc8d,True,3S 4S 4C KC JS AC 8D,"('one-pair', ['4', 'A', 'K', 'J'])"
29247,JohnsGirl,1003077118,1410,10,7sTh,7T,8h3dKh6dTs,True,7S TH 8H 3D KH 6D TS,"('one-pair', ['T', 'K', '8', '7'])"
29248,JohnsGirl,1003077233,1415,140,2d4d,24,5sJd3dAdTs,True,2D 4D 5S JD 3D AD TS,"('flush', ['A', 'J', '4', '3', '2'])"
29249,JohnsGirl,1003077386,1445,-60,5c6h,56,7sQh7d9h5h,False,5C 6H 7S QH 7D 9H 5H,"('two-pair', ['7', '5', 'Q'])"
29250,JohnsGirl,1003077414,1385,-90,Td7d,T7,5c7hJh7cKh,False,TD 7D 5C 7H JH 7C KH,"('three-of-a-kind', '7')"
29251,JohnsGirl,1003077528,1215,-30,7d5s,75,Jh8c6h2sJs,False,7D 5S JH 8C 6H 2S JS,"('one-pair', ['J', '8', '7', '6'])"
29252,JohnsGirl,1003077555,1185,-60,Jc9d,J9,JhKhTs7d9h,False,JC 9D JH KH TS 7D 9H,"('two-pair', ['J', '9', 'K'])"
29253,JohnsGirl,1003077657,1130,-110,KhAc,KA,2s5cQs3d3h,False,KH AC 2S 5C QS 3D 3H,"('one-pair', ['3', 'A', 'K', 'Q'])"
29254,JohnsGirl,1003194752,965,70,5c3h,53,4c5hAs5sTh,True,5C 3H 4C 5H AS 5S TH,"('three-of-a-kind', '5')"
29255,JohnsGirl,1003194867,1035,-80,7c7s,77,3c6cTc6sQc,False,7C 7S 3C 6C TC 6S QC,"('flush', ['Q', 'T', '7', '6', '3'])"
29256,JohnsGirl,1003194972,905,90,TcQs,TQ,6dQd7hJhAs,True,TC QS 6D QD 7H JH AS,"('one-pair', ['Q', 'A', 'J', 'T'])"
29257,JohnsGirl,1003195018,990,85,5c6s,56,4d9d8c7hJh,True,5C 6S 4D 9D 8C 7H JH,"('straight', '9')"
29258,JohnsGirl,1003195094,1075,125,KsKh,KK,7d7s3c7c4s,True,KS KH 7D 7S 3C 7C 4S,"('three-of-a-kind', '7')"
29259,JohnsGirl,1003195176,1170,45,4c5d,45,Ad5h2cTsTd,True,4C 5D AD 5H 2C TS TD,"('two-pair', ['T', '5', 'A'])"
29260,bestbette,1002828454,1447,65,9cKs,9K,Qh8c2hTdJh,True,9C KS QH 8C 2H TD JH,"('straight', 'K')"
29261,bestbette,1002828593,1512,110,TcJh,TJ,JsAh6sTd8s,True,TC JH JS AH 6S TD 8S,"('two-pair', ['J', 'T', 'A'])"
29262,bestbette,1002828648,1622,-90,JsJd,JJ,Ad3dQc4h7c,False,JS JD AD 3D QC 4H 7C,"('one-pair', ['J', 'A', 'Q', '7'])"
29263,bestbette,1002829415,1412,250,AcJc,AJ,Td8cJsThQc,True,AC JC TD 8C JS TH QC,"('two-pair', ['J', 'T', 'A'])"
29264,bestbette,1002829837,1637,-60,4h4d,44,QsTd8dAdQh,False,4H 4D QS TD 8D AD QH,"('two-pair', ['Q', '4', 'A'])"
29265,bestbette,1002829869,1577,45,6s6d,66,5s7h9c7s4d,True,6S 6D 5S 7H 9C 7S 4D,"('two-pair', ['7', '6', '9'])"
29266,bestbette,1002829993,1622,-90,3s3c,33,3hJsKdQs2s,False,3S 3C 3H JS KD QS 2S,"('three-of-a-kind', '3')"
29267,bestbette,1002830032,1532,5,Kd5h,K5,3sKhKsQh9h,True,KD 5H 3S KH KS QH 9H,"('three-of-a-kind', 'K')"
29268,bestbette,1002830103,1507,65,3dKd,3K,KsJc9h9sQd,True,3D KD KS JC 9H 9S QD,"('two-pair', ['K', '9', 'Q'])"
29269,bestbette,1002830157,1572,35,Td7d,T7,Kh3dQcKc7h,True,TD 7D KH 3D QC KC 7H,"('two-pair', ['K', '7', 'Q'])"
29270,bestbette,1002830248,1667,100,8dQc,8Q,Js9d9cTsKh,True,8D QC JS 9D 9C TS KH,"('straight', 'K')"
29271,bestbette,1002830375,1717,95,3h8h,38,JdAsJh3s6s,True,3H 8H JD AS JH 3S 6S,"('two-pair', ['J', '3', 'A'])"
29272,bestbette,1002830405,1812,-80,QhQd,QQ,Ks6c7c3s2c,False,QH QD KS 6C 7C 3S 2C,"('one-pair', ['Q', 'K', '7', '6'])"
29273,bestbette,1002830584,1727,-90,ThTc,TT,3sQs4dJsJd,False,TH TC 3S QS 4D JS JD,"('two-pair', ['J', 'T', 'Q'])"
29274,bestbette,1002830618,1637,-70,8h8s,88,Qd7d6sJc5c,False,8H 8S QD 7D 6S JC 5C,"('one-pair', ['8', 'Q', 'J', '7'])"
29275,bestbette,1002830765,1497,-60,9sJh,9J,4s4hJsKc6d,False,9S JH 4S 4H JS KC 6D,"('two-pair', ['J', '4', 'K'])"
29276,bestbette,1002830799,1437,-60,QsKc,QK,Qd7sTs8h8d,False,QS KC QD 7S TS 8H 8D,"('two-pair', ['Q', '8', 'K'])"
29277,bestbette,1002921647,1367,-30,7hKh,7K,Tc8s2c4h7d,False,7H KH TC 8S 2C 4H 7D,"('one-pair', ['7', 'K', 'T', '8'])"
29278,bestbette,1002921856,1317,-70,6c8s,68,4c4s6d2sQs,False,6C 8S 4C 4S 6D 2S QS,"('two-pair', ['6', '4', 'Q'])"
29279,JayB,1003471700,2225,120,KhQc,KQ,Qd5dTsAcJh,True,KH QC QD 5D TS AC JH,"('straight', 'A')"
29280,JayB,1003471792,2335,40,JcAc,JA,8d3d4hAd3c,True,JC AC 8D 3D 4H AD 3C,"('two-pair', ['A', '3', 'J'])"
29281,JayB,1003471842,2375,-30,5s5d,55,4h8c3s9c9h,False,5S 5D 4H 8C 3S 9C 9H,"('two-pair', ['9', '5', '8'])"
29282,JayB,1003471975,2365,20,8h5c,85,6c2hAs7h8c,True,8H 5C 6C 2H AS 7H 8C,"('one-pair', ['8', 'A', '7', '6'])"
29283,JayB,1003472031,2365,-50,JcKh,JK,TcJsKc7h2c,False,JC KH TC JS KC 7H 2C,"('two-pair', ['K', 'J', 'T'])"
29284,JayB,1003472199,2235,-60,5hTs,5T,JdQc5dTc9c,False,5H TS JD QC 5D TC 9C,"('two-pair', ['T', '5', 'Q'])"
29285,razorfish,1002040031,2525,-20,8s5s,85,5c9s2c7c9c,False,8S 5S 5C 9S 2C 7C 9C,"('two-pair', ['9', '5', '8'])"
29286,razorfish,1002052739,2505,-10,Qc3d,Q3,4hKsJdKd7c,False,QC 3D 4H KS JD KD 7C,"('one-pair', ['K', 'Q', 'J', '7'])"
29287,razorfish,1002052768,2465,-90,8c9d,89,7h7cTh4h8d,False,8C 9D 7H 7C TH 4H 8D,"('two-pair', ['8', '7', 'T'])"
